ID_COD;ID;X_CAMPUS;X_PERIODO;X_MODALIDAD;PROGRAMA;X_FACULTAD;DESCRIPCION_PROGRAMA;PERIODO_ADMISION;CATALOGO;CICLO_ACTUAL;CREDITOS_TOTAL;CREDITOS_MATRICULADOS;CACHIMBO;CICLO_MUESTRA;REINCORPORADO;TRASLADOS_INTER0S;TRICA_SUNEDU;X_ESTRATO_MUESTRA;RECOMENDACIÓN;REC_TIPO;DETRACTOR;PROMOTOR;SATISF_GEN;SATIF_ACAD;P4_1;P4_1_1;P4_1_2;P4_1_3;P4_1_4;P4_1_5;P4_1_6;P4_1_7;P4_1_8;P4_2;P4_2_1;P4_2_2;P4_3;P4_3_1;P4_3_2;P4_3_3;SATISF_SERV;SATISF_EXP;SATISF_REG_ACAD;SATISF_ACT_SOST;SATISF_APY_LOGRO_ACAD;SATISF_INF_TEC;P21_1;P21_1_1;P21_1_2;P21_2;P21_2_1;P21_2_2;P21_2_3;P21_3;P21_3_1;P21_3_2;P21_3_3;P21_3_4;SATISF_CAMP_VIRT;SATISF_COM_IMAG;P26_1;P26_2;P26_3;P26_4;P26_5;P26_6;P26_7;Facultad;Estrato_Muestra;CAB1;CAB2;CAB3;Campus;Modalidad;Carrera;Factor
50256;27867;AQP;25-Feb;UC-PRESENCIAL;111;Ingeniería;INGENIERÍA MECÁNICA;202310;201910;5;98;19;0;5 a más;0;0;0;INGENIERÍA OTRAS;8;0;0;0;4;5;5;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;4;4;Facultad de Ingeniería;Ingeniería - Otras;Arequipa;UC - Presencial;Ingeniería - Otras;Arequipa;Presencial;Ingeniería Mecánica;0.883330326
50257;20231;LIM;25-Feb;UC-SEMIPRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;202310;201910;8;169;18;0;5 a más;0;0;0;ING INDUSTIAL;8;0;0;0;4;4;4;4;4;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería Industrial;Lima;UC - Semipresencial;Ingeniería Industrial;Lima;Semipresencial;Ingeniería Industrial;0.371451727
50258;20282;LIM;25-Feb;UC-SEMIPRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;202520;202410;1;0;13;1;1 a 4;0;0;0;ING INDUSTIAL;10;1;0;1;4;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería Industrial;Lima;UC - Semipresencial;Ingeniería Industrial;Lima;Semipresencial;Ingeniería Industrial;0.371451727
50259;52541;HYO;25-Feb;UC-SEMIPRESENCIAL;318;Ciencias de la Empresa;ADMINISTRACIÓN Y MARKETING;202510;202210;6;110;22;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;8;0;0;0;4;4;3;4;3;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;5;5;5;4;4;3;4;4;5;5;5;5;5;5;5;5;5;5;4;5;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Huancayo;UC - Semipresencial;Ciencias de la Empresa - Otros;Huancayo;Semipresencial;Administración y Marketing;0.47718369
50260;50842;LIM;25-Feb;UC-SEMIPRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202010;201910;9;188;16;0;5 a más;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;8;0;0;0;4;4;4;4;4;4;3;4;4;4;4;4;4;3;4;3;3;3;4;4;4;4;4;4;5;4;4;4;4;4;4;4;3;3;4;4;4;4;3;4;3;3;4;3;4;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Lima;UC - Semipresencial;Administración y Negocios Internacionales;Lima;Semipresencial;Administración y Negocios Internacionales;0.230886184
50261;12629;LIM;25-Feb;UC-PRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202310;201910;6;114;19;0;5 a más;0;0;0;ING CIVIL;10;1;0;1;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;5;5;5;5;4;5;5;5;5;5;5;4;5;5;5;5;5;Facultad de Ingeniería;Ingeniería Civil;Lima;UC - Presencial;Ingeniería Civil;Lima;Presencial;Ingeniería Civil;0.254806825
50262;48694;HYO;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202410;202410;2;27;14;0;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;9;1;0;1;3;3;3;5;4;5;5;4;4;4;3;4;3;3;3;3;4;3;3;3;3;3;4;2;3;3;3;4;3;2;3;3;3;4;4;4;3;4;3;2;3;2;2;2;2;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Huancayo;UC - Presencial;Administración y Negocios Internacionales;Huancayo;Presencial;Administración y Negocios Internacionales;0.709382201
50263;20265;LIM;25-Feb;UC-SEMIPRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;202320;201910;6;110;13;0;5 a más;0;0;0;ING INDUSTIAL;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;Facultad de Ingeniería;Ingeniería Industrial;Lima;UC - Semipresencial;Ingeniería Industrial;Lima;Semipresencial;Ingeniería Industrial;0.371451727
50264;38736;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202320;202410;3;51;12;0;1 a 4;0;0;0;DERECHO;7;0;0;0;4;4;4;4;4;5;5;5;3;4;4;4;3;5;4;4;4;5;5;5;5;4;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5;4;4;5;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50265;39072;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202110;201910;7;143;21;0;5 a más;0;0;0;DERECHO;8;0;0;0;4;4;4;5;4;5;4;5;4;4;4;4;4;3;4;5;5;5;4;4;4;4;4;4;4;4;4;4;4;5;4;4;5;4;5;4;4;4;5;4;5;4;5;4;5;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50266;14180;AQP;25-Feb;UC-PRESENCIAL;106;Ingeniería;ARQUITECTURA;201810;201810;9;185;21;0;5 a más;0;0;0;INGENIERÍA OTRAS;8;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería - Otras;Arequipa;UC - Presencial;Ingeniería - Otras;Arequipa;Presencial;Arquitectura;0.863661028
50267;17415;HYO;25-Feb;UC-PRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;202210;201910;5;105;24;0;5 a más;0;0;0;ING INDUSTIAL;5;-1;1;0;3;3;3;3;2;3;4;2;3;3;2;4;3;2;4;3;2;3;3;3;3;3;3;3;3;4;4;4;4;4;3;4;4;4;3;4;3;3;3;3;3;3;3;3;3;Facultad de Ingeniería;Ingeniería Industrial;Huancayo;UC - Presencial;Ingeniería Industrial;Huancayo;Presencial;Ingeniería Industrial;1.074945059
50268;16384;CZC;25-Feb;UC-SEMIPRESENCIAL;107;Ingeniería;INGENIERÍA AMBIENTAL;202310;202410;3;67;21;0;1 a 4;0;0;0;INGENIERÍA OTRAS;10;1;0;1;5;5;5;4;3;3;3;3;3;3;3;5;2;2;5;5;5;5;5;1;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;1;Facultad de Ingeniería;Ingeniería - Otras;Cusco;UC - Semipresencial;Ingeniería - Otras;Cusco;Semipresencial;Ingeniería Ambiental;0.492626528
50269;20070;LIM;25-Feb;UC-PRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;202010;201910;6;109;17;0;5 a más;0;0;0;ING INDUSTIAL;8;0;0;0;4;3;4;4;4;4;4;4;4;3;4;3;3;2;4;3;3;3;4;3;4;4;3;4;4;4;3;4;5;4;4;4;4;4;4;4;4;4;2;3;3;3;3;3;4;Facultad de Ingeniería;Ingeniería Industrial;Lima;UC - Presencial;Ingeniería Industrial;Lima;Presencial;Ingeniería Industrial;0.237819703
50270;30678;AQP;25-Feb;UC-SEMIPRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;201810;201810;10;203;3;0;5 a más;1;0;0;CIENCIAS DE LA EMPRESA OTROS;5;-1;1;0;4;3;3;4;2;4;3;4;4;3;3;3;3;3;3;3;3;2;3;3;2;3;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Arequipa;UC - Semipresencial;Ciencias de la Empresa - Otros;Arequipa;Semipresencial;Administración;0.438504768
50271;39413;AQP;25-Feb;UC-SEMIPRESENCIAL;312;Derecho;DERECHO;202410;202410;3;65;21;0;1 a 4;0;0;0;DERECHO;8;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;1;3;3;3;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;4;4;3;4;Facultad de Derecho;Derecho;Arequipa;UC - Semipresencial;Derecho;Arequipa;Semipresencial;Derecho;0.336969026
50272;12671;LIM;25-Feb;UC-SEMIPRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;201920;201910;4;85;18;0;1 a 4;1;0;0;ING CIVIL;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería Civil;Lima;UC - Semipresencial;Ingeniería Civil;Lima;Semipresencial;Ingeniería Civil;0.527959741
50273;39414;AQP;25-Feb;UC-SEMIPRESENCIAL;312;Derecho;DERECHO;202410;202410;3;64;21;0;1 a 4;0;0;0;DERECHO;9;1;0;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;Facultad de Derecho;Derecho;Arequipa;UC - Semipresencial;Derecho;Arequipa;Semipresencial;Derecho;0.336969026
50274;50769;LIM;25-Feb;UC-SEMIPRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202420;202410;2;41;21;0;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;9;1;0;1;5;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Lima;UC - Semipresencial;Administración y Negocios Internacionales;Lima;Semipresencial;Administración y Negocios Internacionales;0.230886184
50275;12836;LIM;25-Feb;UC-SEMIPRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202410;201910;10;201;9;0;5 a más;0;0;0;ING CIVIL;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ingeniería;Ingeniería Civil;Lima;UC - Semipresencial;Ingeniería Civil;Lima;Semipresencial;Ingeniería Civil;0.527959741
50276;39135;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;201910;201910;12;249;7;0;5 a más;0;0;0;DERECHO;8;0;0;0;4;4;3;3;4;3;4;3;4;3;4;4;3;4;3;3;4;3;3;3;2;2;2;3;2;3;2;3;3;2;4;3;2;3;4;2;2;4;3;3;3;2;3;4;3;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50277;39265;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202220;201910;6;131;20;0;5 a más;0;0;0;DERECHO;10;1;0;1;5;5;5;5;5;5;4;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50278;38634;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202010;202410;3;45;10;0;1 a 4;0;0;0;DERECHO;3;-1;1;0;3;3;2;3;3;3;3;3;3;3;3;2;2;2;2;2;2;2;3;2;2;2;1;3;3;2;3;2;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50279;48541;HYO;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202520;202410;1;0;20;1;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;8;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Huancayo;UC - Presencial;Administración y Negocios Internacionales;Huancayo;Presencial;Administración y Negocios Internacionales;0.709382201
50280;30580;HYO;25-Feb;UC-SEMIPRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;202120;201910;8;155;23;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;9;1;0;1;5;5;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;5;5;5;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Huancayo;UC - Semipresencial;Ciencias de la Empresa - Otros;Huancayo;Semipresencial;Administración;0.397747239
50281;38669;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202410;202410;3;65;21;0;1 a 4;0;0;0;DERECHO;7;0;0;0;3;3;3;4;3;5;2;3;3;3;2;3;3;1;3;3;1;3;3;3;3;3;3;3;3;3;3;3;2;2;2;3;2;2;2;2;3;3;1;1;2;1;3;1;1;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50282;31715;LIM;25-Feb;UC-SEMIPRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;202410;201910;7;138;22;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;9;1;0;1;4;3;4;4;3;3;5;4;4;4;3;4;3;5;4;3;3;3;4;4;3;3;3;3;4;5;5;5;5;5;2;5;5;5;5;5;3;4;2;3;3;3;3;2;3;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Lima;UC - Semipresencial;Ciencias de la Empresa - Otros;Lima;Semipresencial;Administración;0.211891991
50283;31714;LIM;25-Feb;UC-SEMIPRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;202220;201910;5;100;23;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;8;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Lima;UC - Semipresencial;Ciencias de la Empresa - Otros;Lima;Semipresencial;Administración;0.211891991
50284;38932;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202410;202410;3;65;21;0;1 a 4;0;0;0;DERECHO;7;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;2;3;3;3;3;3;3;3;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50285;39433;AQP;25-Feb;UC-SEMIPRESENCIAL;312;Derecho;DERECHO;202320;202410;3;57;22;0;1 a 4;0;0;0;DERECHO;8;0;0;0;4;4;4;5;5;5;5;5;4;4;3;4;5;4;4;3;3;3;4;3;3;3;3;4;4;5;5;4;4;4;5;4;4;4;3;4;4;4;3;3;3;3;3;3;3;Facultad de Derecho;Derecho;Arequipa;UC - Semipresencial;Derecho;Arequipa;Semipresencial;Derecho;0.336969026
50286;30531;HYO;25-Feb;UC-SEMIPRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;202020;201910;8;162;21;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;10;1;0;1;5;5;4;5;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Huancayo;UC - Semipresencial;Ciencias de la Empresa - Otros;Huancayo;Semipresencial;Administración;0.397747239
50287;30519;HYO;25-Feb;UC-SEMIPRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;202220;201910;6;114;16;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;10;1;0;1;4;4;4;4;3;4;4;4;3;4;3;3;3;2;3;3;3;3;3;4;4;5;3;4;4;4;4;4;4;4;4;4;4;4;3;5;4;5;4;4;4;4;4;4;2;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Huancayo;UC - Semipresencial;Ciencias de la Empresa - Otros;Huancayo;Semipresencial;Administración;0.397747239
50288;30625;AQP;25-Feb;UC-SEMIPRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;202110;201910;10;215;4;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;6;-1;1;0;5;5;3;5;5;5;5;5;4;3;4;3;3;2;4;5;5;5;4;3;2;3;4;4;4;4;4;4;4;3;4;5;5;5;5;5;4;4;4;5;5;5;5;5;4;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Arequipa;UC - Semipresencial;Ciencias de la Empresa - Otros;Arequipa;Semipresencial;Administración;0.438504768
50289;52823;LIM;25-Feb;UC-PRESENCIAL;318;Ciencias de la Empresa;ADMINISTRACIÓN Y MARKETING;201910;201910;10;196;7;0;5 a más;0;0;0;CIENCIAS DE LA EMPRESA OTROS;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Lima;UC - Presencial;Ciencias de la Empresa - Otros;Lima;Presencial;Administración y Marketing;0.174014417
50290;50357;CZC;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202410;202410;1;16;23;0;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Cusco;UC - Presencial;Administración y Negocios Internacionales;Cusco;Presencial;Administración y Negocios Internacionales;0.380511525
50291;39367;AQP;25-Feb;UC-SEMIPRESENCIAL;312;Derecho;DERECHO;202410;202410;3;64;18;0;1 a 4;0;0;0;DERECHO;4;-1;1;0;3;3;3;3;3;2;3;2;2;2;2;3;2;3;3;3;1;2;3;3;3;3;3;4;3;3;3;4;3;3;3;3;4;4;3;3;3;3;3;3;3;3;3;3;3;Facultad de Derecho;Derecho;Arequipa;UC - Semipresencial;Derecho;Arequipa;Semipresencial;Derecho;0.336969026
50292;50455;CZC;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202410;202410;2;31;17;0;1 a 4;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;7;0;0;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Cusco;UC - Presencial;Administración y Negocios Internacionales;Cusco;Presencial;Administración y Negocios Internacionales;0.380511525
50293;31710;LIM;25-Feb;UC-SEMIPRESENCIAL;308;Ciencias de la Empresa;ADMINISTRACIÓN;202510;202410;2;24;17;0;1 a 4;0;0;0;CIENCIAS DE LA EMPRESA OTROS;10;1;0;1;4;4;4;5;4;4;4;4;4;3;3;4;4;3;4;4;4;4;4;4;5;5;5;4;3;4;4;4;4;4;4;4;5;5;5;5;5;5;5;5;4;4;4;4;4;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Lima;UC - Semipresencial;Ciencias de la Empresa - Otros;Lima;Semipresencial;Administración;0.211891991
50294;20153;LIM;25-Feb;UC-SEMIPRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;201820;201910;9;183;21;0;5 a más;0;0;0;ING INDUSTIAL;6;-1;1;0;4;4;4;4;4;4;4;4;5;5;4;4;5;5;5;4;4;4;5;5;5;5;5;4;4;4;4;5;3;3;4;5;4;4;4;4;5;5;4;4;4;4;4;4;4;Facultad de Ingeniería;Ingeniería Industrial;Lima;UC - Semipresencial;Ingeniería Industrial;Lima;Semipresencial;Ingeniería Industrial;0.371451727
50295;61926;CZC;25-Feb;UC-SEMIPRESENCIAL;501;Psicología;PSICOLOGÍA;202520;202410;1;3;21;1;1 a 4;0;0;0;PSICOLOGÍA;8;0;0;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Psicología;Psicología;Cusco;UC - Semipresencial;Psicología;Cusco;Semipresencial;Psicología;0.245973522
50296;20161;LIM;25-Feb;UC-SEMIPRESENCIAL;108;Ingeniería;INGENIERÍA INDUSTRIAL;202520;202410;1;3;24;1;1 a 4;0;0;0;ING INDUSTIAL;7;0;0;0;4;5;4;4;5;5;5;5;4;5;4;5;4;5;5;5;5;5;4;5;4;5;4;5;4;5;5;5;5;5;5;5;5;4;5;4;4;4;5;4;5;4;5;5;4;Facultad de Ingeniería;Ingeniería Industrial;Lima;UC - Semipresencial;Ingeniería Industrial;Lima;Semipresencial;Ingeniería Industrial;0.371451727
50297;12823;LIM;25-Feb;UC-SEMIPRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202510;202410;1;21;20;0;1 a 4;0;0;0;ING CIVIL;10;1;0;1;4;4;4;3;3;3;3;3;3;3;3;4;3;3;4;3;3;3;4;4;4;4;4;4;4;3;3;4;3;3;3;4;3;3;3;3;4;4;3;3;3;3;3;3;3;Facultad de Ingeniería;Ingeniería Civil;Lima;UC - Semipresencial;Ingeniería Civil;Lima;Semipresencial;Ingeniería Civil;0.527959741
50298;38825;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202420;202410;2;44;21;0;1 a 4;0;0;0;DERECHO;4;-1;1;0;4;3;2;4;2;4;3;4;2;2;2;3;4;3;4;4;3;4;3;3;3;3;2;4;4;3;4;4;4;3;4;4;4;4;3;4;4;4;2;2;4;2;2;4;2;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50299;38815;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202420;202410;2;44;21;0;1 a 4;0;0;0;DERECHO;10;1;0;1;4;4;4;5;4;5;4;4;3;3;4;5;4;4;5;4;3;4;5;4;4;4;5;4;4;4;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50300;49716;AQP;25-Feb;UC-PRESENCIAL;315;Ciencias de la Empresa;ADMINISTRACIÓN Y NEGOCIOS INTERNACIONALES;202120;201910;7;130;18;0;5 a más;0;0;0;ADMINISTRACIÓN Y NEGOCIOS INT;10;1;0;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Facultad de Ciencias de la Empresa;Administración y Negocios Internacionales;Arequipa;UC - Presencial;Administración y Negocios Internacionales;Arequipa;Presencial;Administración y Negocios Internacionales;0.674048988
50301;38887;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202410;202410;2;35;25;0;1 a 4;0;0;0;DERECHO;8;0;0;0;4;4;4;3;2;4;3;3;2;2;1;4;3;1;3;3;2;3;4;5;3;3;3;4;3;3;4;3;2;4;3;3;3;4;2;3;3;3;3;2;2;2;3;2;3;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50302;39001;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202410;202410;3;53;18;0;1 a 4;0;0;0;DERECHO;8;0;0;0;4;3;4;4;4;4;4;4;4;4;3;3;3;3;3;2;2;3;4;3;3;3;3;3;2;3;3;3;3;3;4;3;3;3;3;4;3;3;3;3;3;3;3;3;3;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50303;39047;AQP;25-Feb;UC-PRESENCIAL;312;Derecho;DERECHO;202420;202410;2;44;21;0;1 a 4;0;0;0;DERECHO;10;1;0;1;4;4;4;4;5;5;4;5;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;4;3;5;5;4;5;5;5;4;5;5;5;5;4;4;5;5;5;5;5;5;5;Facultad de Derecho;Derecho;Arequipa;UC - Presencial;Derecho;Arequipa;Presencial;Derecho;0.502139316
50304;51625;AQP;25-Feb;UC-PRESENCIAL;316;Ciencias de la Empresa;ADMINISTRACIÓN Y FINANZAS;202510;202410;1;20;21;0;1 a 4;0;0;0;CIENCIAS DE LA EMPRESA OTROS;7;0;0;0;3;4;4;5;4;4;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;5;4;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;Facultad de Ciencias de la Empresa;Ciencias de la Empresa - Otros;Arequipa;UC - Presencial;Ciencias de la Empresa - Otros;Arequipa;Presencial;Administración y Finanzas;0.322755312
50305;12853;LIM;25-Feb;UC-SEMIPRESENCIAL;105;Ingeniería;INGENIERÍA CIVIL;202520;202410;1;0;21;1;1 a 4;0;0;0;ING CIVIL;5;-1;1;0;2;4;3;4;3;4;4;5;5;4;3;3;4;3;4;3;3;5;4;3;3;4;4;4;4;4;5;4;3;5;4;4;4;4;3;4;4;3;3;3;3;3;3;3;3;Facultad de Ingeniería;Ingeniería Civil;Lima;UC - Semipresencial;Ingeniería Civil;Lima;Semipresencial;Ingeniería Civil;0.527959741
